,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
218,0.034958914,0.91286665,0.0002066895,0.000610216,0.016985264,0.007557277,0.026813429,1.5809667e-06
219,0.040285796,0.919092,0.00035236112,0.00047484427,0.017959882,0.001128544,0.020704357,2.2249717e-06
220,0.030630505,0.854448,0.0030972466,0.0021147474,0.101084955,0.00033018805,0.008226098,6.824793e-05
221,0.07573642,0.4073579,0.061637886,0.15102123,0.17096649,0.10695659,0.01932804,0.0069954195
222,0.006760414,0.7169025,0.00048048433,0.010791792,0.22602731,4.1342144e-05,0.038991798,4.30896e-06
223,0.041444324,0.66802114,0.007459469,0.10607201,0.16127333,0.0042933803,0.011189407,0.00024696215
224,0.041246474,0.6594598,0.00079803984,0.033032477,0.23867585,0.0057084584,0.02097954,9.9269615e-05
225,0.06479829,0.48436823,0.069120236,0.12890016,0.20410097,0.00834187,0.03701655,0.0033536952
226,0.09376389,0.48509222,0.070841745,0.08639793,0.15289518,0.031268492,0.07529383,0.0044467365
227,0.061829623,0.62631226,0.0029300726,0.06363977,0.20782986,0.010401179,0.026874496,0.00018267667
228,0.10464829,0.41845295,0.031300444,0.12445019,0.26326427,0.0029457149,0.049874008,0.005064128
229,0.15260324,0.423837,0.032276038,0.058193143,0.22205468,0.0061472575,0.09188633,0.013002384
230,0.18301809,0.48109365,0.028979018,0.014044966,0.21404196,0.0018473329,0.069988914,0.006986037
231,0.21131982,0.46546122,0.06734393,0.016143687,0.17921668,0.0007379158,0.052161448,0.007615304
232,0.20592298,0.43943903,0.041165017,0.014011516,0.21771201,0.00022028422,0.07059911,0.01093005
233,0.20859304,0.53812844,0.015121308,0.006511469,0.16482389,0.0007771359,0.0506868,0.015357971
234,0.19937582,0.47082728,0.023108082,0.010895472,0.19671135,0.005527413,0.08307415,0.010480457
235,0.1313507,0.11891368,0.13264212,0.091442496,0.20294523,0.0605601,0.1973773,0.06476831
236,0.13694549,0.07358968,0.20726444,0.060422536,0.3992962,0.0016133178,0.07501536,0.045853
237,0.1445923,0.092088304,0.21485376,0.03797543,0.35674262,0.0014168055,0.056216225,0.09611454
238,0.15174003,0.08056447,0.16248408,0.03695733,0.38836035,0.0008917461,0.08480722,0.09419481
239,0.16189042,0.08569591,0.19708225,0.023009518,0.372914,0.00116091,0.07457182,0.08367518
240,0.14681543,0.08365288,0.24296902,0.043446176,0.36992955,0.0016548218,0.040661495,0.07087065
241,0.15406686,0.08361409,0.21956657,0.034771245,0.37289265,0.0016741732,0.061276723,0.072137706
242,0.15662025,0.10695628,0.17185383,0.046331342,0.3099034,0.0039593875,0.111284494,0.09309105
243,0.1608356,0.08950298,0.17168765,0.033692755,0.3916292,0.00104104,0.08939235,0.062218476
244,0.18839987,0.27010432,0.10036911,0.023454215,0.28246605,0.0016551705,0.08960299,0.04394825
245,0.20582329,0.52850896,0.021228395,0.0051360144,0.14459263,0.0015395927,0.07548279,0.017688371
246,0.20549299,0.5349545,0.022316577,0.008334317,0.14521368,0.0011066205,0.06823859,0.014342748
247,0.16793674,0.5072945,0.017615711,0.013033334,0.17481866,0.016803313,0.09057272,0.011925072
248,0.11836624,0.666584,0.006299349,0.004724525,0.1548913,0.002892147,0.044470176,0.001772208
249,0.09227458,0.50476557,0.060078587,0.05876955,0.25310305,0.003013818,0.02038722,0.0076077064
250,0.11621749,0.47235745,0.061307333,0.043165267,0.25435507,0.0032514313,0.043567736,0.0057782885
251,0.14975469,0.6275751,0.005687375,0.0022809105,0.16483213,0.00011747046,0.049572326,0.00017995668
252,0.071124025,0.8889092,0.001113003,0.0014103941,0.015372712,0.00019130085,0.021872204,7.1314057e-06
253,0.04642692,0.81889313,0.0016993453,0.0035343464,0.08345435,0.00840451,0.037572347,1.508416e-05
254,0.049166884,0.7118178,0.012070397,0.043771688,0.15229182,0.011912961,0.018316388,0.0006520346
255,0.010686535,0.76933324,0.0023501806,0.03425896,0.009268727,0.17022274,0.003868791,1.0856301e-05
256,0.054220293,0.60744673,0.0074379053,0.05104934,0.26545215,0.003986509,0.009713707,0.0006934637
257,0.03493474,0.6847105,0.00439199,0.0550229,0.19527486,0.013355458,0.01204632,0.0002632602
258,0.012438667,0.66696054,0.0003471761,0.017164664,0.2677621,0.0010537424,0.03427058,2.452846e-06
259,0.08802349,0.48817813,0.018776797,0.1128724,0.19767265,0.026240053,0.06599819,0.0022382753
